,date,default_code,name_prod,subcateg_name,st_in,st_out,st_last,order_qty,qty_delivered,selisih,progress_sum,stock-so
5274,2021-12-29,E1029B,EVA Porto 1029B size 30-35 @72,Medium,0.0,4.0,193.0,2.0,4.0,-2.0,38.0,155.0
5275,2021-12-29,BC202L,Shoe Porto BC 202L size 37-40 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5276,2021-12-29,E3027L,EVA Porto 3027L size 36-40 @48,Fast,86.0,101.0,93.0,8.0,8.0,0.0,215.0,-122.0
5277,2021-12-29,AA001L-12,Shoe Porto AA 001L Pink size 36-40 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
5278,2021-12-29,AA015B,Shoe Porto AA 015B Mix size 31-35 @40,Very Fast,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0
5279,2021-12-29,E1023B-1,EVA Porto 1023B-1 size 30-35 @72,Very Fast,47.0,63.0,273.0,2.0,6.0,-4.0,55.0,218.0
5280,2021-12-29,E0602T,EVA Porto 602T size 19-24 @96,Medium,5.0,11.0,60.0,1.0,1.0,0.0,12.0,48.0
5281,2021-12-29,JSYS,PortoLady SYS size 36-40 @36,Medium,0.0,4.0,102.0,2.0,4.0,-2.0,48.0,54.0
5282,2021-12-29,BA201L,Shoe Porto BA 201L size 36-40 @40,Very Fast,56.0,56.0,32.03,25.0,10.0,15.0,351.0,-318.97
5283,2021-12-29,AA004B,Shoe Porto AA 004B Mix size 31-35 @40,Very Fast,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0
5284,2021-12-29,E1037B-1,EVA Porto 1037B-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5285,2021-12-29,BA207L,Shoe Porto BA 207L size 36-40 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5286,2021-12-29,E1034L,EVA Porto 1034L size 36-40 @72,Very Fast,234.0,251.0,138.0,24.0,4.0,20.0,300.0,-162.0
5287,2021-12-29,E3031L,EVA Porto 3031L size 36-40 @72,Very Fast,156.0,214.0,118.0,0.0,23.0,-23.0,155.0,-37.0
5288,2021-12-29,E0711L,EVA Porto 711L size 36-40 @48,Fast,0.0,6.0,72.0,0.0,1.0,-1.0,67.0,5.0
5289,2021-12-29,E1015L,EVA Porto 1015L size 36-40 @72,Very Fast,0.0,0.0,43.0,1.0,0.0,1.0,38.0,5.0
5290,2021-12-29,BA201B,Shoe Porto BA 201B size 31-35 @40,Very Fast,0.0,0.0,0.0,15.0,0.0,15.0,182.0,-182.0
5291,2021-12-29,JWHA,PortoLady WHA size 36-40 @24,Slow,0.0,4.0,110.0,0.0,4.0,-4.0,16.0,94.0
5292,2021-12-29,E1028M,EVA Porto 1028M size 39-44 @48,Fast,12.0,13.0,145.0,2.0,4.0,-2.0,114.0,31.0
5293,2021-12-29,BA202L-1,Shoe Porto BA 202L-1 size 36-40 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,147.0,-147.0
5294,2021-12-29,E0605M,EVA Porto 605M size 39-44 @48,Very Fast,298.0,288.0,388.0,5.0,26.0,-21.0,321.0,67.0
5295,2021-12-29,E1015M,EVA Porto 1015M size 39-44 @48,Very Fast,192.0,238.0,143.0,1.0,31.0,-30.0,228.0,-85.0
5296,2021-12-29,E1002B,EVA Porto 1002B size 30-35 @72,Fast,9.0,12.0,28.0,0.0,0.0,0.0,98.0,-70.0
5297,2021-12-29,E1039M,EVA Porto 1039M size 39-44 @48,Fast,13.0,15.0,57.0,0.0,8.0,-8.0,183.0,-126.0
5298,2021-12-29,JCRV,PortoLady CRV size 36-40 @36,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5299,2021-12-29,E1023K-7,EVA Porto 1023K-7 size 24-29 @96,Very Fast,14.0,14.0,98.0,5.0,0.0,5.0,63.0,35.0
5300,2021-12-29,E1037B-1,EVA Porto 1037B-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5301,2021-12-29,E1034B,EVA Porto 1034B size 30-35 @72,Very Fast,0.0,13.0,69.0,5.0,11.0,-6.0,446.0,-377.0
5302,2021-12-29,E0038B,EVA KananKiri B38 size 30-35 @96,Fast,40.0,47.0,169.0,0.0,2.0,-2.0,17.0,152.0
5303,2021-12-29,JPAI-1,PortoLady PAI-1 size 36-40 @36,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5304,2021-12-29,BA202B,Shoe Porto BA 202B size 31-35 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5305,2021-12-29,E1037K-1,EVA Porto 1037K-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5306,2021-12-29,JELA-2,PortoLady ELA-2 size 36-40 @48,Slow,19.0,22.0,77.0,0.0,10.0,-10.0,4.0,73.0
5307,2021-12-29,E1042M,EVA Porto 1042M size 39-44 @48,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5308,2021-12-29,E0602L,EVA Porto 602L size 36-40 @48,Medium,0.0,3.0,27.0,5.0,0.0,5.0,171.0,-144.0
5309,2021-12-29,E1040M,EVA Porto 1040M size 40-44 @48,Slow,0.0,2.0,0.0,0.0,0.0,0.0,79.0,-79.0
5310,2021-12-29,JELA-1,PortoLady ELA-1 size 36-40 @48,Fast,10.0,10.0,11.0,0.0,10.0,-10.0,142.0,-131.0
5311,2021-12-29,JFIL,PortoLady FIL size 36-40 @48,Fast,0.0,0.0,55.0,0.0,0.0,0.0,36.0,19.0
5312,2021-12-29,EJPAX-B,Jellyshoes PortoLady PAX-B Black ,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5313,2021-12-29,JANT-1,PortoLady ANT-1 size 37-40 @36,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5314,2021-12-29,JZEN,PortoLady ZEN size 36-40 @36,Slow,5.0,5.0,101.0,0.0,0.0,0.0,21.0,80.0
5315,2021-12-29,E1041B,EVA Porto 1041B size 30-35 @72,Fast,66.0,76.0,296.0,0.0,1.0,-1.0,155.0,141.0
5316,2021-12-29,E1006T-120,EVA Porto 1006T-120 size 18-23 @120,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5317,2021-12-29,BC200L,Shoe Porto BC 200L size 37-40 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5318,2021-12-29,E5006K,EVA KananKiri K5006 size 24-29 @96,Medium,37.0,43.0,69.0,1.0,11.0,-10.0,51.0,18.0
5319,2021-12-29,JKSM,PortoLady KSM size 36-40 @24,Medium,0.0,0.0,3.0,8.0,0.0,8.0,503.0,-500.0
5320,2021-12-29,AA014M,Shoe Porto AA 014M Mix size 39-43 @20,Very Fast,0.0,1.0,55.0,0.0,1.0,-1.0,0.0,55.0
5321,2021-12-29,JBCH,PortoLady BCH size 36-40 @24,Slow,0.0,0.0,144.22,0.0,0.0,0.0,10.0,134.22
5322,2021-12-29,BA211L,Shoe Porto BA 211L size 36-40 @40,Very Fast,8.0,8.0,4.0,0.0,0.0,0.0,11.0,-7.0
5323,2021-12-29,E1016K,EVA Porto 1016K size 24-29 @96,Very Fast,34.0,52.0,182.0,9.0,8.0,1.0,142.0,40.0
5324,2021-12-29,BA205L,Shoe Porto BA 205L size 36-40 @40,Very Fast,0.0,0.0,0.06,0.0,0.0,0.0,50.0,-49.94
5325,2021-12-29,AB012M-00,Shoe Porto AB 012M Black size 39-43 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5326,2021-12-29,E1028B,EVA Porto 1028B size 30-35 @72,Medium,161.0,198.0,44.0,9.0,2.0,7.0,120.0,-76.0
5327,2021-12-29,E0035B,EVA KananKiri B35 size 30-35 @96,Medium,0.0,0.0,62.0,2.0,0.0,2.0,10.0,52.0
5328,2021-12-29,E5011T,EVA KananKiri T5011 size 19-24 @96,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5329,2021-12-29,E1006M,EVA Porto 1006M size 39-44 @48,Very Fast,0.0,3.0,47.0,23.0,0.0,23.0,409.0,-362.0
5330,2021-12-29,E3005L,EVA Porto 3005L size 36-40 @72,Very Fast,120.0,144.0,132.0,0.0,0.0,0.0,0.0,132.0
5331,2021-12-29,E1012B,EVA Porto 1012B size 30-35 @48,Medium,15.0,15.0,115.0,0.0,5.0,-5.0,100.0,15.0
5332,2021-12-29,AA001L-35,Shoe Porto AA 001L Navy size 36-40 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
5333,2021-12-29,JBTS-1,PortoLady BTS-1 size 36-40 @36,Slow,5.0,12.0,16.0,0.0,4.0,-4.0,71.0,-55.0
5334,2021-12-29,E1002M,EVA Porto 1002M size 39-43 @48,Very Fast,241.0,291.0,263.0,4.0,16.0,-12.0,130.0,133.0
5335,2021-12-29,AA007L,Shoe Porto AA 007L Mix size 36-40 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
5336,2021-12-29,AA009M-1,Shoe Porto AA 009M All Black size 39-43 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5337,2021-12-29,E1028M-2,EVA Porto 1028M-2 size 40-44 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5338,2021-12-29,E3029L,EVA Porto 3029L size 36-40 @48,Fast,87.0,92.0,218.0,2.0,0.0,2.0,30.0,188.0
5339,2021-12-29,E1028B-3,EVA Porto 1028B-3 size 30-35 @72,Very Fast,99.0,100.0,268.0,2.0,10.0,-8.0,154.0,114.0
5340,2021-12-29,AA015L-12,Shoe Porto AA 015L Pink size 36-40 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5341,2021-12-29,JNEO,PortoLady NEO size 36-40 @36,Medium,69.0,93.0,15.0,0.0,9.0,-9.0,172.0,-157.0
5342,2021-12-29,BA203L,Shoe Porto BA 203L size 36-40 @40,Very Fast,103.0,114.0,69.07,18.0,16.0,2.0,145.0,-75.93
5343,2021-12-29,BA215L,Shoe Porto BA 215L size 36-40 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5344,2021-12-29,AD305B-12,Shoe Porto AD 305B Pink size 31-35 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5345,2021-12-29,BA201L-1,Shoe Porto BA 201L-1 All Black size 36-40 @40,Very Fast,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
5346,2021-12-29,E1028M-2,EVA Porto 1028M-2 size 40-44 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5347,2021-12-29,JDTB,PortoLady DTB size 36-40 @36,Medium,95.0,120.0,71.0,0.0,0.0,0.0,114.0,-43.0
5348,2021-12-29,E1037B-1,EVA Porto 1037B-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5349,2021-12-29,JWOS-C,PortoLady WOS-C size 36-40 @48,Slow,0.0,0.0,4.35,0.0,0.0,0.0,6.0,-1.6500000000000004
5350,2021-12-29,BB202L,Shoe Porto BB 202L size 36-40 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5351,2021-12-29,JAPT,PortoLady APT size 36-40 @36,Slow,0.0,1.0,10.0,0.0,1.0,-1.0,13.0,-3.0
5352,2021-12-29,P3033L,PVC Porto 3033L size 36-40 @48,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5353,2021-12-29,E1037K-1,EVA Porto 1037K-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5354,2021-12-29,E1020B-96,EVA Porto 1020B-96 size 30-35 @96,Fast,0.0,1.0,2.0,0.0,1.0,-1.0,3.0,-1.0
5355,2021-12-29,AD302K-12,Shoe Porto AD 302K Pink size 26-30 @20,Very Fast,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
5356,2021-12-29,AA013B,Shoe Porto AA 013B Mix size 31-35 @40,Very Fast,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
5357,2021-12-29,AA008M-53,Shoe Porto AA 008M Coffee size 39-43 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
5358,2021-12-29,BA212L,Shoe Porto BA 212L size 36-40 @40,Very Fast,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0
5359,2021-12-29,AA004L,Shoe Porto AA 004L Mix size 36-40 @20,Very Fast,0.0,0.0,122.0,0.0,0.0,0.0,0.0,122.0
5360,2021-12-29,JXEM,PortoLady XEM size 36-40 @48,Fast,80.0,115.0,60.04,0.0,8.0,-8.0,44.0,16.04
5361,2021-12-29,JSOC,PortoLady SOC size 36-40 @36,Medium,25.0,35.0,8.0,1.0,5.0,-4.0,60.0,-52.0
5362,2021-12-29,E1037B,EVA Porto 1037B size 30-35 @72,Medium,4.0,4.0,4.0,2.0,4.0,-2.0,87.0,-83.0
5363,2021-12-29,E1006T,EVA Porto 1006T size 18-23 @96,Very Fast,4.0,9.0,22.0,2.0,0.0,2.0,86.0,-64.0
5364,2021-12-29,AD305K-35,Shoe Porto AD 305K Navy size 26-30 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5365,2021-12-29,E1028K-3,EVA Porto 1028K-3 size 24-29 @96,Very Fast,339.0,379.0,57.0,2.0,5.0,-3.0,299.0,-242.0
5366,2021-12-29,E0035K,EVA KananKiri K35 size 24-29 @96,Fast,20.0,25.0,42.0,3.0,0.0,3.0,20.0,22.0
5367,2021-12-29,EJPAX-B,Jellyshoes PortoLady PAX-B Black ,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5368,2021-12-29,AA002L-00,Shoe Porto AA 002L Black size 36-40 @20,Very Fast,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0
5369,2021-12-29,E3028L,EVA Porto 3028L size 36-40 @48,Very Fast,0.0,0.0,149.0,0.0,0.0,0.0,0.0,149.0
5370,2021-12-29,E1028M-2,EVA Porto 1028M-2 size 40-44 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5371,2021-12-29,AA009K-02,Shoe Porto AA 009K Grey size 26-30 @40,Very Fast,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0
5372,2021-12-29,E1041M,EVA Porto 1041M size 40-44 @48,Very Fast,159.0,212.0,30.0,6.0,3.0,3.0,853.0,-823.0
5373,2021-12-29,E3037L,EVA Porto 3037L size 36-39 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5374,2021-12-29,E1031M,EVA Porto 1031M size 39-44 @48,Fast,0.0,1.0,0.0,0.0,1.0,-1.0,403.0,-403.0
5375,2021-12-29,BA210L,Shoe Porto BA 210L size 36-40 @40,Very Fast,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02
5376,2021-12-29,E1031B,EVA Porto 1031B size 30-35 @72,Fast,67.0,91.0,78.0,9.0,27.0,-18.0,291.0,-213.0
5377,2021-12-29,E1034K,EVA Porto 1034K size 24-29 @96,Very Fast,32.0,50.0,452.0,7.0,15.0,-8.0,157.0,295.0
5378,2021-12-29,E1037K-1,EVA Porto 1037K-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5379,2021-12-29,JELA-3,PortoLady ELA-3 size 36-40 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5380,2021-12-29,JLTC,PortoLady LTC size 36-40 @24,Slow,0.0,0.0,2.36,3.0,0.0,3.0,113.0,-110.64
5381,2021-12-29,E1012M,EVA Porto 1012M size 39-44 @48,Very Fast,106.0,138.0,172.0,5.0,7.0,-2.0,176.0,-4.0
5382,2021-12-29,AA004K,Shoe Porto AA 004K Mix size 26-30 @40,Very Fast,0.0,1.0,39.0,0.0,1.0,-1.0,0.0,39.0
5383,2021-12-29,AB010M-00,Shoe Porto AB 010M Black size 39-43 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5384,2021-12-29,E5006T,EVA KananKiri T5006 size 19-24 @96,Medium,24.0,12.0,60.0,1.0,0.0,1.0,96.0,-36.0
5385,2021-12-29,AA009K-16,Shoe Porto AA 009K Maroon size 26-30 @40,Very Fast,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0
5386,2021-12-29,JROS,PortoLady ROS size 36-40 @36,Medium,114.0,146.0,183.0,13.0,12.0,1.0,196.0,-13.0
5387,2021-12-29,AD303B-35,Shoe Porto AD 303B Navy size 31-35 @20,Very Fast,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
5388,2021-12-29,E1025M,EVA Porto 1025M size 39-44 @48,Slow,3.0,6.0,94.0,0.0,3.0,-3.0,14.0,80.0
5389,2021-12-29,E1015B,EVA Porto 1015B size 30-35 @72,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5390,2021-12-29,E1007M,EVA Porto 1007M size 39-44 @48,Very Fast,106.0,178.0,72.0,0.0,0.0,0.0,165.0,-93.0
5391,2021-12-29,E1028M-2,EVA Porto 1028M-2 size 40-44 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5392,2021-12-29,E1037M,EVA Porto 1037M size 39-44 @48,Slow,8.0,9.0,14.0,2.0,9.0,-7.0,118.0,-104.0
5393,2021-12-29,E1031K,EVA Porto 1031K size 24-29 @96,Fast,5.0,5.0,69.0,0.0,0.0,0.0,76.0,-7.0
5394,2021-12-29,E1023B-7,EVA Porto 1023B-7 size 30-35 @72,Fast,62.0,76.0,329.0,7.0,4.0,3.0,46.0,283.0
5395,2021-12-29,JPAX-B,PortoLady PAX-B All Black size 36-40 @36,Slow,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
5396,2021-12-29,AD016M,Shoe Porto AD 016M Mix size 39-43 @20,Very Fast,0.0,0.0,43.0,0.0,0.0,0.0,0.0,43.0
5397,2021-12-29,AA001B-31,Shoe Porto AA 001B Gemblue size 31-35 @40,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
5398,2021-12-29,EJPAX-B,Jellyshoes PortoLady PAX-B Black ,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5399,2021-12-29,E0610M,EVA Porto 610M size 39-43 @48,Medium,286.0,341.0,64.0,3.0,10.0,-7.0,165.0,-101.0
5400,2021-12-29,E1006L,EVA Porto 1006L size 36-39 @48,Medium,0.0,2.0,11.0,9.0,0.0,9.0,240.0,-229.0
5401,2021-12-29,BA217L,Shoe Porto BA 217L size 37-40 @40,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5402,2021-12-29,E1016B,EVA Porto 1016B size 30-35 @72,Very Fast,85.0,117.0,177.0,8.0,37.0,-29.0,566.0,-389.0
5403,2021-12-29,E1037K-1,EVA Porto 1037K-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5404,2021-12-29,JPAX,PortoLady PAX size 36-40 @36,Slow,0.0,3.0,23.0,0.0,3.0,-3.0,15.0,8.0
5405,2021-12-29,EJPAX-B,Jellyshoes PortoLady PAX-B Black ,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5406,2021-12-29,JBAT,PortoLady BAT size 36-40 @24,Very Fast,19.0,62.0,543.41,47.0,41.0,6.0,233.0,310.40999999999997
5407,2021-12-29,BA207L-1,Shoe Porto BA 207L-1 Alas Hitam size 36-40 @40,Very Fast,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.07
5408,2021-12-29,E5012K,EVA KananKiri K5012 size 24-29 @72,Slow,6.0,6.0,3.0,0.0,0.0,0.0,56.0,-53.0
5409,2021-12-29,AD017L,Shoe Porto AD 017L Mix size 36-40 @20,Very Fast,0.0,0.0,58.0,0.0,0.0,0.0,0.0,58.0
5410,2021-12-29,E1017M,EVA Porto 1017M size 39-44 @48,Medium,56.0,74.0,155.0,2.0,22.0,-20.0,130.0,25.0
5411,2021-12-29,E1041L,EVA Porto 1041L size 36-40 @72,Fast,59.0,80.0,156.0,0.0,11.0,-11.0,205.0,-49.0
5412,2021-12-29,E1038M,EVA Porto 1038M size 39-44 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5413,2021-12-29,AA003L,Shoe Porto AA 003L Mix size 36-40 @20,Very Fast,0.0,7.0,8.0,0.0,0.0,0.0,0.0,8.0
5414,2021-12-29,BA209L,Shoe Porto BA 209L size 36-40 @40,Very Fast,16.0,19.0,151.0,4.0,0.0,4.0,51.0,100.0
5415,2021-12-29,AA005L-10,Shoe Porto AA 005L Red size 36-40 @20,Very Fast,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
5416,2021-12-29,AA003L-02,Shoe Porto AA 003L Grey size 36-40 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5417,2021-12-29,E0038K,EVA KananKiri K38 size 24-29 @96,Fast,45.0,56.0,78.0,0.0,1.0,-1.0,24.0,54.0
5418,2021-12-29,E1036L,EVA Porto 1036L size 36-40 @48,Slow,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
5419,2021-12-29,E1016M,EVA Porto 1016M size 39-44 @48,Very Fast,83.0,148.0,141.0,20.0,13.0,7.0,1066.0,-925.0
5420,2021-12-29,JPVT,PortoLady PVT size 36-40 @24,Slow,2.0,10.0,91.0,2.0,8.0,-6.0,71.0,20.0
5421,2021-12-29,E3012L,EVA Porto 3012L size 36-40 @48,Fast,27.0,27.0,236.0,0.0,10.0,-10.0,81.0,155.0
5422,2021-12-29,E1011M,EVA Porto 1011M size 39-43 @48,Very Fast,261.0,325.0,220.0,5.0,40.0,-35.0,291.0,-71.0
5423,2021-12-29,E1028K,EVA Porto 1028K size 24-29 @96,Medium,0.0,0.0,9.0,2.0,0.0,2.0,105.0,-96.0
5424,2021-12-29,JLET,PortoLady LET size 36-40 @24,Slow,0.0,0.0,6.73,2.0,0.0,2.0,31.0,-24.27
5425,2021-12-29,E-1023L-3,EVA Porto 1023L-3 size 36-40 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5426,2021-12-29,E3032L,EVA Porto 3032L size 36-40 @72,Medium,0.0,4.0,7.0,0.0,4.0,-4.0,17.0,-10.0
5427,2021-12-29,AA001L-10,Shoe Porto AA 001L Red size 36-40 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
5428,2021-12-29,E1037K,EVA Porto 1037K size 24-29 @96,Slow,0.0,1.0,5.0,2.0,1.0,1.0,51.0,-46.0
5429,2021-12-29,BA202L,Shoe Porto BA 202L size 36-40 @40,Very Fast,82.0,83.0,0.03,12.0,1.0,11.0,274.0,-273.97
5430,2021-12-29,AD302B-12,Shoe Porto AD 302B Pink size 31-35 @20,Very Fast,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0
5431,2021-12-29,E1028L,EVA Porto 1028L size 36-40 @48,Slow,0.0,1.0,78.0,0.0,1.0,-1.0,64.0,14.0
5432,2021-12-29,E1020M,EVA Porto 1020M size 39-44 @48,Fast,208.0,238.0,77.0,4.0,17.0,-13.0,260.0,-183.0
5433,2021-12-29,BA208L,Shoe Porto BA 208L size 36-40 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5434,2021-12-29,E3030L,EVA Porto 3030L size 36-40 @72,Very Fast,0.0,0.0,14.0,4.0,0.0,4.0,486.0,-472.0
5435,2021-12-29,AD017M,Shoe Porto AD 017M Mix size 39-44 @20,Very Fast,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0
5436,2021-12-29,E1037B-1,EVA Porto 1037B-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5437,2021-12-29,AA001M-00,Shoe Porto AA 001M Black size 39-43 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
5438,2021-12-29,BA213L,Shoe Porto BA 213L size 36-40 @40,Very Fast,5.0,16.0,20.0,15.0,13.0,2.0,227.0,-207.0
5439,2021-12-29,AA001B-10,Shoe Porto AA 001B Red size 31-35 @40,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
5440,2021-12-29,AA006B,Shoe Porto AA 006B Mix size 31-35 @40,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5441,2021-12-29,AD303K-35,Shoe Porto AD 303K Navy size 26-30 @20,Very Fast,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
5442,2021-12-29,BA202B-1,Shoe Porto BA 202B-1 All Black size 31-35 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5443,2021-12-29,AA009K-35,Shoe Porto AA 009K Navy size 26-30 @40,Very Fast,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
5444,2021-12-29,AA015L,Shoe Porto AA 015L Mix size 36-40 @20,Very Fast,0.0,0.0,218.0,0.0,0.0,0.0,0.0,218.0
5445,2021-12-29,EJPAX-B,Jellyshoes PortoLady PAX-B Black ,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5446,2021-12-29,P3002L,PVC Porto 3002L size 36-39 @48,Very Fast,36.0,36.0,0.0,0.0,0.0,0.0,46.0,-46.0
5447,2021-12-29,BA201B-1,Shoe Porto BA 201B-1 All Black size 31-35 @40,Very Fast,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
5448,2021-12-29,E3015L,EVA Porto 3015L size 36-40 @48,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5449,2021-12-29,E5012T,EVA KananKiri T5012 size 19-24 @120,Slow,2.0,2.0,1.0,0.0,0.0,0.0,12.0,-11.0
5450,2021-12-29,P3025L,PVC Porto 3025L size 36-40 @48,Fast,0.0,0.0,0.0,0.0,0.0,0.0,255.0,-255.0
5451,2021-12-29,E0610B,EVA Porto 610B size 30-35 @72,Medium,0.0,0.0,1.0,3.0,0.0,3.0,68.0,-67.0
5452,2021-12-29,E1029K,EVA Porto 1029K size 24-29 @96,Fast,1.0,2.0,37.0,2.0,1.0,1.0,28.0,9.0
5453,2021-12-29,JYEE,PortoLady YEE size 36-40 @36,Slow,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0
5454,2021-12-29,E0602K,EVA Porto 602K size 24-29 @96,Fast,0.0,1.0,95.0,1.0,1.0,0.0,32.0,63.0
5455,2021-12-29,JBTS,PortoLady BTS size 36-40 @36,Fast,10.0,16.0,70.0,0.0,6.0,-6.0,231.0,-161.0
5456,2021-12-29,E1028L-1,EVA Porto 1028L-1 size 36-40 @48,Fast,88.0,105.0,300.0,0.0,3.0,-3.0,14.0,286.0
5457,2021-12-29,E0901M,EVA Porto 901M size 39-43 @48,Medium,0.0,0.0,0.0,2.0,0.0,2.0,226.0,-226.0
5458,2021-12-29,E-1023L-2,EVA Porto 1023L-2 size 36-40 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5459,2021-12-29,E1029M,EVA Porto 1029M size 39-44 @48,Fast,19.0,26.0,98.0,2.0,1.0,1.0,60.0,38.0
5460,2021-12-30,AA001L-10,Shoe Porto AA 001L Red size 36-40 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
5461,2021-12-30,E1036L,EVA Porto 1036L size 36-40 @48,Slow,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
